Admin0,Admin1,Admin2,FIPS,Population,CaseCount,DeathCount,CasesPer100K,DeathsPerM,CFR,Waves,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR
"US","South Dakota","Kingsbury",46077,4939,1294,20,26199.64,4049.40,0.0155,5,122,142,134,8.30,5,0,0.004,0.000,0.0000,165,390,298,198.42,616,14,0.476,0.698,0.0227,390,477,429,133.43,197,4,0.153,0.208,0.0211,544,645,615,43.94,100,0,0.077,0.000,0.0000,645,755,733,208.34,376,2,0.291,0.101,0.0054
"US","South Dakota","Lake",46079,12797,2306,27,18019.85,2109.87,0.0117,5,119,208,187,21.49,97,4,0.042,0.153,0.0426,208,389,295,153.40,1062,13,0.461,0.493,0.0125,389,519,425,33.60,229,3,0.099,0.112,0.0132,550,640,610,33.91,165,0,0.071,0.000,0.0000,640,755,728,149.25,753,7,0.327,0.261,0.0094
"US","South Dakota","Lawrence",46081,25844,6475,80,25054.17,3095.50,0.0124,5,169,412,293,164.18,2817,45,0.435,0.564,0.0160,412,504,422,17.45,172,2,0.027,0.030,0.0141,514,646,586,105.90,1341,12,0.207,0.145,0.0086,646,681,663,50.38,397,8,0.061,0.103,0.0207,681,755,729,209.41,1752,13,0.271,0.163,0.0074
"US","South Dakota","Lincoln",46083,61128,15372,93,25147.23,1521.40,0.0060,5,62,128,86,9.70,235,0,0.015,0.000,0.0000,128,392,295,166.40,7387,76,0.481,0.821,0.0103,392,503,426,29.92,1105,2,0.072,0.019,0.0016,540,639,614,41.81,1431,0,0.093,0.000,0.0000,639,755,720,238.53,5228,16,0.340,0.170,0.0030
"US","South Dakota","Lyman",46085,3781,1193,12,31552.50,3173.76,0.0101,5,91,202,150,51.84,88,2,0.074,0.207,0.0282,202,397,301,192.81,508,8,0.425,0.644,0.0152,397,510,427,39.94,62,1,0.052,0.084,0.0163,539,610,598,28.83,39,0,0.033,0.000,0.0000,610,755,715,332.98,496,1,0.415,0.084,0.0020
"US","South Dakota","Marshall",46091,4935,767,12,15542.05,2431.61,0.0156,5,176,369,305,98.68,278,5,0.363,0.421,0.0182,369,434,405,50.86,82,1,0.106,0.084,0.0124,559,677,648,50.05,133,2,0.174,0.165,0.0149,677,738,735,130.50,203,1,0.264,0.119,0.0071,738,755,738,125.43,65,3,0.084,0.244,0.0453
"US","South Dakota","McCook",46087,5586,1327,30,23755.82,5370.57,0.0226,5,123,381,295,266.92,718,23,0.541,0.764,0.0319,381,505,434,34.91,89,1,0.067,0.042,0.0141,514,533,525,6.09,4,0,0.003,0.000,0.0000,546,624,609,43.14,71,0,0.054,0.000,0.0000,624,755,728,148.76,443,5,0.334,0.167,0.0113
"US","South Dakota","McPherson",46089,2379,419,9,17612.44,3783.10,0.0215,5,187,338,300,194.20,171,1,0.408,0.112,0.0059,338,412,357,126.10,65,3,0.154,0.337,0.0469,566,644,609,93.74,72,3,0.172,0.333,0.0415,644,691,653,59.27,41,1,0.098,0.112,0.0245,707,755,727,112.23,58,0,0.138,0.038,0.0059
"US","South Dakota","Meade",46093,28331,6860,59,24213.76,2082.52,0.0086,4,102,163,143,5.22,48,1,0.007,0.017,0.0209,163,513,296,103.63,2746,30,0.400,0.510,0.0110,516,681,582,131.13,2149,22,0.313,0.367,0.0101,681,755,729,232.82,1927,7,0.281,0.113,0.0035,,,,,,,,,
"US","South Dakota","Mellette",46095,2061,514,5,24939.35,2426.01,0.0097,5,136,197,181,51.43,24,0,0.047,0.000,0.0000,217,414,300,176.13,232,2,0.452,0.404,0.0087,438,482,443,15.04,7,0,0.013,0.000,0.0000,573,652,617,72.78,58,1,0.112,0.204,0.0177,652,755,731,259.10,193,3,0.375,0.582,0.0151
